Start	Stop	Theta	Pi	TajimasD	Fay&WuH
330000	380000	0.00483038202888	0.00369001890622	-0.848802115248	None
340000	390000	0.00500829521558	0.00373221937037	-0.916197827829	None
350000	400000	0.00458617978867	0.00331492660236	-0.996397672261	None
360000	410000	0.00419026474448	0.00284280096995	-1.1554464377	None
370000	420000	0.00413482329786	0.00300464527159	-0.982026040334	None
380000	430000	0.0047614464332	0.00357438966607	-0.896246147004	None
390000	440000	0.0047971800575	0.00356942386762	-0.9201001187	None
400000	450000	0.00473796521218	0.00353441216154	-0.913222651021	None
410000	460000	0.00483626094316	0.00391678818039	-0.68359513716	None
420000	470000	0.00499341615079	0.00385603413123	-0.819035248656	None
430000	480000	0.00445781588997	0.0033417628457	-0.899944980634	None
440000	490000	0.00418800851238	0.00331294168183	-0.750894892479	None
450000	500000	0.00417133322415	0.00309311155018	-0.928943052765	None
460000	510000	0.00395372174051	0.00257046705448	-1.25698805571	None
470000	520000	0.00400915777161	0.00257943929058	-1.28138362463	None
480000	530000	0.00407059091284	0.00274817240751	-1.16732891995	None
490000	540000	0.00434183364269	0.00277191478227	-1.29943034544	None
500000	550000	0.00528033708557	0.00389135658328	-0.945887868732	None
510000	560000	0.00549649513506	0.00426343635536	-0.806703723849	None
520000	570000	0.00528324543282	0.00425286105068	-0.701271513735	None
530000	580000	0.00493766048628	0.00386888421173	-0.778149728578	None
540000	590000	0.00453592482793	0.00380835402241	-0.576534360646	None
550000	600000	0.00350712700502	0.00276477516969	-0.7600845251	None
560000	610000	0.00346342294905	0.00268644854036	-0.805665886861	None
570000	620000	0.00355353594273	0.00278905065612	-0.772673169451	None
580000	630000	0.00363494741972	0.00281995486605	-0.805353755172	None
590000	640000	0.00364363778129	0.0026727620931	-0.957054862209	None
600000	650000	0.00357544064896	0.00268220247732	-0.897259385446	None
610000	660000	0.00332800206466	0.00251138172236	-0.881017548485	None
620000	670000	0.00330725483751	0.00244382839699	-0.937212369232	None
630000	680000	0.00334737569227	0.00265923453408	-0.738062935041	None
640000	690000	0.00368785122404	0.00301628874815	-0.654113575944	None
650000	700000	0.00380555389014	0.00319016111916	-0.580905250067	None
660000	710000	0.00385219964557	0.00328600045686	-0.528020041499	None
670000	720000	0.00324559489588	0.0026945744543	-0.609547605237	None
680000	730000	0.00327336830711	0.00254401598784	-0.799970475565	None
690000	740000	0.00308631970591	0.00223151776623	-0.994084177458	None
700000	750000	0.00305839795575	0.00206814731454	-1.16208273059	None
710000	760000	0.00312843754949	0.00196189122361	-1.33749421833	None
720000	770000	0.00350448202586	0.00223096658906	-1.30352014057	None
730000	780000	0.00332720135857	0.00217456629187	-1.24222041087	None
740000	790000	0.00296972920994	0.00188044500081	-1.314297925	None
750000	800000	0.00287518809887	0.00186808537394	-1.25475665716	None
760000	810000	0.00266850798909	0.00179222480287	-1.17700938606	None
770000	820000	0.00260126114299	0.00182915501196	-1.06429238499	None
780000	830000	0.00261222581622	0.0018679787419	-1.02157388913	None
790000	840000	0.00261833245927	0.00199901300154	-0.84807638595	None
800000	850000	0.00257767651122	0.00199736861515	-0.80714548321	None
810000	860000	0.00270869089855	0.0021153689801	-0.784885020941	None
820000	870000	0.00258050268666	0.00201636567733	-0.783071461957	None
830000	880000	0.00260483164714	0.00189873217877	-0.971202576917	None
840000	890000	0.00257621674382	0.00183406981214	-1.03178857184	None
850000	900000	0.00268954349795	0.00196781606726	-0.961286269882	None
860000	910000	0.00263009359002	0.00188159277598	-1.02014161508	None
870000	920000	0.00262325544428	0.00182398568987	-1.0921242494	None
880000	930000	0.00242585780341	0.00175987687408	-0.983550288332	None
890000	940000	0.00244614531186	0.00184982292587	-0.873611281071	None
900000	950000	0.00229335022721	0.00170235101802	-0.922982193726	None
910000	960000	0.00247203924943	0.00199292085802	-0.694607030771	None
920000	970000	0.00263297088956	0.00219856297576	-0.591466912719	None
930000	980000	0.00275155119128	0.00236794146295	-0.499316503033	None
940000	990000	0.00254083394742	0.00205924886818	-0.678458809139	None
950000	1000000	0.00282916236041	0.00220923738791	-0.785105417511	None
960000	1010000	0.00258142940096	0.00184259039787	-1.02478390199	None
970000	1020000	0.0026144579399	0.0017406554749	-1.1968214054	None
980000	1030000	0.00267213873297	0.00186458649662	-1.08341601161	None
990000	1040000	0.00274482883519	0.00197253480814	-1.00854845394	None
1000000	1050000	0.00245210885168	0.00182321017333	-0.918701626453	None
1010000	1060000	0.0024819224503	0.00188715666193	-0.858463723147	None
1020000	1070000	0.00251253974689	0.00200909629699	-0.717962175515	None
1030000	1080000	0.00255652448759	0.00197781924009	-0.811268238777	None
1040000	1090000	0.00273342136695	0.00207109576332	-0.869009845913	None
1050000	1100000	0.00293995922962	0.00218787109554	-0.917824949796	None
1060000	1110000	0.00317546404727	0.00235990274637	-0.921863680636	None
1070000	1120000	0.00314819086466	0.00229364500134	-0.974191172164	None
1080000	1130000	0.00314866119175	0.00223006691188	-1.04711221851	None
1090000	1140000	0.00302485804113	0.00215194140486	-1.03554987889	None
1100000	1150000	0.00314859360506	0.00244339860927	-0.803874096912	None
1110000	1160000	0.00298795618761	0.00227365646811	-0.857749344742	None
1120000	1170000	0.00306323198793	0.00228194307614	-0.915218259366	None
1130000	1180000	0.00315397702019	0.00250930246918	-0.73361450813	None
1140000	1190000	0.00313906203493	0.0025077480922	-0.721824123634	None
1150000	1200000	0.00338408080546	0.00272927131559	-0.694731076517	None
1160000	1210000	0.00335753226747	0.00271441070076	-0.687738840703	None
1170000	1220000	0.00333456242135	0.00266035376358	-0.725958122605	None
1180000	1230000	0.00321714634299	0.00244185337808	-0.864936284218	None
1190000	1240000	0.00336947517975	0.0025297528227	-0.894639235272	None
1200000	1250000	0.00283748459105	0.00183777731422	-1.26360596579	None
1210000	1260000	0.00290430520538	0.00188200119016	-1.26238936407	None
1220000	1270000	0.00302784798614	0.0020391859794	-1.17088175449	None
1230000	1280000	0.00295048103564	0.00198535076342	-1.17298476505	None
1240000	1290000	0.00304287767086	0.0021896255152	-1.00566338644	None
1250000	1300000	0.00323936552661	0.00238911926377	-0.941645882908	None
1260000	1310000	0.00330565734164	0.00267918256181	-0.680068149885	None
1270000	1320000	0.00318531396981	0.00272348858564	-0.520314512278	None
1280000	1330000	0.00316663160796	0.00277366296972	-0.445335558823	None
1290000	1340000	0.00292671522395	0.00250037332004	-0.522572052843	None
1300000	1350000	0.00277317304996	0.0023713024446	-0.519719495366	None
1310000	1360000	0.00281900049641	0.00221293530054	-0.771044965755	None
1320000	1370000	0.00293900482789	0.00221687301386	-0.881447233454	None
1330000	1380000	0.00308803138217	0.00233727649404	-0.872387365391	None
1340000	1390000	0.00359855060925	0.00280149834443	-0.794820901455	None
1350000	1400000	0.00390664457015	0.00309956852751	-0.741469473318	None
1360000	1410000	0.00392408400361	0.00309600886022	-0.757472980203	None
1370000	1420000	0.00365157489368	0.0027552700794	-0.880739431845	None
1380000	1430000	0.00391540551647	0.00289006450475	-0.939741653779	None
1390000	1440000	0.00372435904359	0.00254304871526	-1.13861043927	None
1400000	1450000	0.00358330725954	0.00234104417637	-1.24453450269	None
1410000	1460000	0.00348519837694	0.00224398553468	-1.27797396585	None
1420000	1470000	0.003326877022	0.00221750345739	-1.19633103917	None
1430000	1480000	0.00299580106318	0.00196935980493	-1.22847455472	None
1440000	1490000	0.00282552674583	0.00192587761868	-1.14024528519	None
1450000	1500000	0.00277310351256	0.00191970056584	-1.10111471443	None
1460000	1510000	0.0028592135226	0.00184295918045	-1.27255754852	None
1470000	1520000	0.00322276448751	0.00188945555098	-1.4822449723	None
1480000	1530000	0.00328599127442	0.00191756302798	-1.49304422853	None
1490000	1540000	0.00323684343904	0.0018524649315	-1.53455940379	None
1500000	1550000	0.00318736372938	0.00179217141509	-1.57104403697	None
1510000	1560000	0.00302426374602	0.00178797039357	-1.46693869556	None
1520000	1570000	0.00288176024734	0.00176142815512	-1.39462535548	None
1530000	1580000	0.0028545899704	0.00177842715641	-1.35228319117	None
1540000	1590000	0.00258164577563	0.00168204854682	-1.24929149016	None
1550000	1600000	0.00262944005584	0.00171630738252	-1.24509281015	None
1560000	1610000	0.00269343824955	0.0016621241397	-1.37305398981	None
1570000	1620000	0.00278998907628	0.00178796915914	-1.28837555909	None
1580000	1630000	0.00291605445716	0.00186737615004	-1.29038283752	None
1590000	1640000	0.00306110869984	0.00188754864316	-1.37595072348	None
1600000	1650000	0.00294582626669	0.00192194745214	-1.24724427933	None
1610000	1660000	0.00311159952137	0.00218111943122	-1.07338627455	None
1620000	1670000	0.00321368082436	0.00232710874753	-0.990396202256	None
1630000	1680000	0.00341126773776	0.00259079989007	-0.863662755127	None
1640000	1690000	0.00368340996349	0.0027820200937	-0.878693585029	None
1650000	1700000	0.00400298417502	0.0029982351827	-0.900576593473	None
1660000	1710000	0.00411348268918	0.00309518518033	-0.886481125067	None
1670000	1720000	0.00460511475887	0.00343931348166	-0.904619640634	None
1680000	1730000	0.00405523286838	0.0028064076762	-1.09937367624	None
1690000	1740000	0.00369323178471	0.00285929634714	-0.807021498577	None
1700000	1750000	0.00358388085335	0.00269834223648	-0.885412815454	None
1710000	1760000	0.0033400552425	0.00250996217345	-0.891239306897	None
1720000	1770000	0.00318881107173	0.00224798666371	-1.05883938634	None
1730000	1780000	0.00292351467556	0.00203353152232	-1.09192779392	None
1740000	1790000	0.00273819643744	0.00184548418715	-1.1687998744	None
1750000	1800000	0.00271219751483	0.00187730952025	-1.10353391848	None
1760000	1810000	0.00285262308464	0.00195087252861	-1.13380704336	None
1770000	1820000	0.00297840181795	0.00206736043413	-1.0971350688	None
1780000	1830000	0.00316107005706	0.0022426407444	-1.04227000978	None
1790000	1840000	0.0031793342913	0.00220370855478	-1.10080860951	None
1800000	1850000	0.00301549730072	0.00205939233942	-1.13700785674	None
1810000	1860000	0.00303389878937	0.00215158018099	-1.04312831041	None
1820000	1870000	0.00281527230414	0.00194572082692	-1.10769937515	None
1830000	1880000	0.0028260588329	0.00184428993363	-1.24616990199	None
1840000	1890000	0.00275181486431	0.00179096654227	-1.25252040593	None
1850000	1900000	0.003002819918	0.00202239186649	-1.17181630328	None
1860000	1910000	0.00325806980774	0.00223177461906	-1.13086188469	None
1870000	1920000	0.00326941136506	0.00246133167162	-0.887324114462	None
1880000	1930000	0.0033544555164	0.00267015846847	-0.732451250302	None
1890000	1940000	0.00334086446168	0.00283540926534	-0.543197846537	None
1900000	1950000	0.00313790955811	0.00267270626388	-0.532120922019	None
1910000	1960000	0.00303160499032	0.00268530655366	-0.409981091573	None
1920000	1970000	0.00331211677404	0.00280007220352	-0.555015991936	None
1930000	1980000	0.00394030603296	0.00349507883944	-0.405847090144	None
1940000	1990000	0.00438091498452	0.003838921695	-0.444099074455	None
1950000	2000000	0.00493853329589	0.00449140534211	-0.324795609896	None
1960000	2010000	0.00552225863477	0.00495296282372	-0.36904367611	None
1970000	2020000	0.00632520628612	0.00625592770673	-0.0391386843597	None
1980000	2030000	0.00380697916736	0.00350202645351	-0.285444114022	None
1990000	2040000	0.00405283236171	0.00380963467557	-0.214920382068	None
2000000	2050000	0.00402314290955	0.0035957596664	-0.38104605133	None
2010000	2060000	0.00384530579291	0.00330187347016	-0.507457855633	None
2020000	2070000	0.0038754611798	0.00333634872428	-0.499805483477	None
2030000	2080000	0.00379691046182	0.00317652368469	-0.586989744027	None
2040000	2090000	0.00380888886419	0.00279331546798	-0.95790341327	None
2050000	2100000	0.00399969854902	0.00291468899065	-0.974780425081	None
2060000	2110000	0.00410711344855	0.00311846698903	-0.865063618721	None
2070000	2120000	0.00415990454419	0.00319335463172	-0.835056036585	None
2080000	2130000	0.00448701753981	0.00386004421253	-0.502311289598	None
2090000	2140000	0.00467818615972	0.00443617202708	-0.185968958158	None
2100000	2150000	0.00460696972723	0.00462448930952	0.0136697835947	None
2110000	2160000	0.00482825018238	0.00498399646361	0.115969535782	None
2120000	2170000	0.00497108543432	0.00511705370774	0.105574417293	None
2130000	2180000	0.00487662353999	0.00472429318292	-0.11230518576	None
2140000	2190000	0.00483394483299	0.00467001507175	-0.121928032277	None
2150000	2200000	0.00502457389759	0.00463319832525	-0.280083305134	None
2160000	2210000	0.00497266476801	0.00441264720338	-0.404893624075	None
2170000	2220000	0.00500929302176	0.00423917654334	-0.552744904883	None
2180000	2230000	0.00519041767657	0.00440508051134	-0.544001319361	None
2190000	2240000	0.00604902425149	0.00571775393606	-0.196988678391	None
2200000	2250000	0.00662954785869	0.0060708320152	-0.303227153915	None
2210000	2260000	0.00734874058798	0.00687702620195	-0.230998525677	None
2220000	2270000	0.0093228724887	0.00886288073281	-0.177633800494	None
2230000	2280000	0.00962559306167	0.00910544609764	-0.194571610376	None
2240000	2290000	0.00809930781599	0.00694368949188	-0.513607424207	None
2250000	2300000	0.00729800498295	0.00636997985507	-0.457639450139	None
2260000	2310000	0.00626024845799	0.00524606770768	-0.582914142399	None
2270000	2320000	0.00440112926831	0.00344350280524	-0.781640576382	None
2280000	2330000	0.00374698518221	0.00268391790202	-1.01814388055	None
2290000	2340000	0.00391888913011	0.00279217283034	-1.03198898882	None
2300000	2350000	0.00354060573041	0.00249535800213	-1.05904433391	None
2310000	2360000	0.00336686049668	0.00226061721383	-1.17839115167	None
2320000	2370000	0.00332416576724	0.00219509092874	-1.21865217796	None
2330000	2380000	0.003079498065	0.00198679014863	-1.2730068211	None
2340000	2390000	0.00364147557336	0.00269622573136	-0.931925281023	None
2350000	2400000	0.0049016943061	0.00382992972934	-0.785861872402	None
2360000	2410000	0.00545458990851	0.00446275896944	-0.653694107184	None
2370000	2420000	0.00540889252001	0.00438755365438	-0.679060331423	None
2380000	2430000	0.00613912635157	0.00529879635538	-0.492407575197	None
2390000	2440000	0.00643212289124	0.00554325712918	-0.497188972928	None
2400000	2450000	0.00612974176849	0.00537780322057	-0.441269279898	None
2410000	2460000	0.0065407662012	0.00595916262688	-0.31991632767	None
2420000	2470000	0.00730190594992	0.0068220952596	-0.236423947393	None
2430000	2480000	0.00740834981022	0.00684679095423	-0.272750382137	None
2440000	2490000	0.00682516672804	0.00625494586917	-0.300546217106	None
2450000	2500000	0.00602875768836	0.00519699858675	-0.496208737425	None
2460000	2510000	0.00581452361551	0.00465353043095	-0.718081650184	None
2470000	2520000	0.00574893750964	0.00458752751577	-0.726507648142	None
2480000	2530000	0.00522605302452	0.00411628825186	-0.763212026873	None
